Date,y_next_log_return,BB_Middle,Close_EURUSD,Close_Returns,Close_USDJPY,Close_XAUUSD,Distance_From_AllTimeHigh,LogReturn_ZScore,Log_Returns,MACD_Signal,Macro_Fast,Market_State,Pct_From_AllTimeHigh,Return_Percentile,Return_ZScore,Volume_Percentile
2011-09-26,0.0358337351720981,1777.27499995,1.3547014,-0.0274809160305343,76.54000092,1592.5,-296.19995100000006,-2.7141075863409334,-0.0278655800630885,-17.776381215979434,,sideways_risk_off,-0.1568274255755514,0.0198412698412698,-2.7032766018298817,0.4285714285714285
2011-09-27,-0.0209992268864998,1769.0950011999998,1.351807952,0.0364835014128728,76.33599854,1650.599976,-238.0999750000001,3.2718160776951883,0.0358337351720981,-23.418463048744623,,sideways_risk_off,-0.1260655377652414,0.996031746031746,3.349015011129324,0.2301587301587301
2011-09-28,-0.0004951104673636,1757.1900024500003,1.358234286,-0.0207802783828466,76.80799866,1616.300049,-272.3999020000001,-2.002923803420837,-0.0209992268864998,-28.659577336242908,,sideways_risk_off,-0.144226139178843,0.0436507936507936,-2.001198938184422,0.9484126984126984
2011-09-29,0.0030285408751402,1745.1450012500002,1.353766203,-0.0004949879204018,76.54000092,1615.5,-273.19995100000006,-0.1132795470967725,-0.0004951104673636,-33.322068403462964,,sideways_risk_off,-0.1446497369025452,0.2658730158730158,-0.1194097826719182,0.9365079365079364
2011-09-30,0.0,1733.3450012499998,1.358584881,0.0030331315382234,76.76499939,1620.400024,-268.299927,0.2119079780960575,0.0030285408751402,-37.22334940452672,,sideways_risk_off,-0.1420553470433165,0.6944444444444444,0.208354001209977,0.5555555555555556
2011-10-01,0.0,1721.54500125,1.358584881,0.0,76.76499939,1620.400024,-268.299927,-0.0698775505951592,0.0,-40.35816754377405,,sideways_risk_off,-0.1420553470433165,0.4206349206349206,-0.0757332359645149,0.5535714285714286
2011-10-02,0.0217320088055118,1712.07000125,1.358584881,0.0,76.76499939,1620.400024,-268.299927,-0.0698775505951592,0.0,-42.756264835737085,,sideways_risk_off,-0.1420553470433165,0.4206349206349206,-0.0757332359645149,0.5515873015873016
2011-10-03,-0.0252559054038243,1703.5299988,1.336094618,0.0219698688427074,77.19000244,1656.0,-232.69995100000008,1.9306402492070769,0.0217320088055118,-43.90146054922937,,sideways_risk_off,-0.123206415543556,0.98015873015873,1.959684347634004,0.3412698412698413
2011-10-04,0.0157300312496432,1693.08999635,1.319504857,-0.0249396431159419,76.59200287,1614.699951,-274.0,-2.379550492697224,-0.0252559054038243,-44.7601866261655,,sideways_risk_off,-0.1450733346262473,0.0277777777777777,-2.3714284142032853,0.4206349206349206
2011-10-05,0.0070469732987955,1686.1799987999998,1.333013415,0.0158543994406796,76.76000214,1640.300049,-248.3999020000001,1.3582678555911345,0.0157300312496432,-44.88389111347507,,sideways_risk_off,-0.1315189857809235,0.9365079365079364,1.372904697639901,0.3571428571428571
2011-10-06,-0.010589207925554,1678.1700012,1.333991528,0.0070718616432841,76.78199768,1651.900024,-236.79992700000005,0.5615163328483237,0.0070469732987955,-44.25304322136838,0.4038162643406767,sideways_risk_off,-0.1253772082085472,0.7936507936507936,0.5619268016973373,0.1845238095238095
2011-10-07,0.0,1669.2900023999998,1.342894673,-0.0105333396375082,76.65799713,1634.5,-254.19995100000008,-1.0403966098741977,-0.010589207925554,-43.3590721884243,0.4908783154986491,sideways_risk_off,-0.1345899071291922,0.0873015873015873,-1.0475383668026137,0.246031746031746
2011-10-08,0.0,1660.4100036,1.342894673,0.0,76.65799713,1634.5,-254.19995100000008,-0.0719136517957804,0.0,-42.24822001095376,0.2407955143527194,sideways_risk_off,-0.1345899071291922,0.4206349206349206,-0.0778699371067565,0.248015873015873
2011-10-09,0.0212471152240249,1653.3150024,1.342894673,0.0,76.65799713,1634.5,-254.19995100000008,-0.0719136517957804,0.0,-40.96337140117801,0.2251740178029679,sideways_risk_off,-0.1345899071291922,0.4206349206349206,-0.0778699371067565,0.25
2011-10-10,-0.0059472287850255,1646.4650023999998,1.33859849,0.021474442337106,76.76999664,1669.599976,-219.0999750000001,1.850057894563346,0.0212471152240249,-38.98345565918513,0.2125677465327935,sideways_risk_off,-0.1160057079918884,0.9722222222222222,1.877062092056569,0.2341269841269841
2011-10-11,0.0129304992257319,1639.17499995,1.36354959,-0.0059295790262996,76.66000366,1659.699951,-229.0,-0.6174397822605768,-0.0059472287850255,-36.74077369507698,0.978944957734278,sideways_risk_off,-0.1212474220051483,0.1349206349206349,-0.6252590408747168,0.4305555555555556
2011-10-12,-0.0083617518737517,1636.2800048499998,1.364573002,0.0130144596238528,76.66699982,1681.300049,-207.3999020000001,1.0887147741748069,0.0129304992257319,-34.02260344469586,0.3123869169048061,sideways_risk_off,-0.1098109320594777,0.9007936507936508,1.0976967075814514,0.1825396825396825
2011-10-13,0.0086590965790023,1637.7700073,1.379196286,-0.00832688966394,77.18000031,1667.300049,-221.3999020000001,-0.835441192359579,-0.0083617518737517,-31.29471475235233,0.4260037973103161,sideways_risk_off,-0.1172234382082642,0.1111111111111111,-0.8430835112634374,0.4325396825396825
2011-10-14,0.0,1639.9850097499998,1.373550892,0.0086966950002171,76.87999725,1681.800049,-206.8999020000001,0.7066997165055702,0.0086590965790023,-28.40106914520967,0.1428689682240336,sideways_risk_off,-0.1095461996970211,0.8293650793650794,0.7090953807273815,0.2142857142857142
2011-10-15,0.0,1642.2000122000002,1.373550892,0.0,76.87999725,1681.800049,-206.8999020000001,-0.0796476744778888,0.0,-25.49048821783752,0.2795038605054479,sideways_risk_off,-0.1095461996970211,0.4166666666666667,-0.085685707478337,0.2162698412698412
2011-10-16,-0.0037530493568821,1646.66501465,1.373550892,0.0,76.87999725,1681.800049,-206.8999020000001,-0.0796476744778888,0.0,-22.66377204271292,0.2600731141422132,sideways_risk_off,-0.1095461996970211,0.4166666666666667,-0.085685707478337,0.2182539682539682
2011-10-17,-0.0143065973167252,1647.9100158499998,1.387905836,-0.0037460154694048,77.22000122,1675.5,-213.19995100000008,-0.4191693222903432,-0.0037530493568821,-20.086660083778074,-0.1355669607661574,sideways_risk_off,-0.1128818534077464,0.1746031746031746,-0.4267192507222207,0.1964285714285714
2011-10-18,-0.0034569286236247,1649.68001095,1.374400377,-0.0142047442554461,76.83100128,1651.699951,-237.0,-1.365409782505048,-0.0143065973167252,-18.1350259993136,-0.2677487456615434,sideways_risk_off,-0.1254831398044548,0.0714285714285714,-1.3703212686411632,0.3353174603174603
2011-10-19,-0.0209344799448685,1651.20501095,1.374003768,-0.0034509603251783,76.77700043,1646.0,-242.69995100000008,-0.3805156087759004,-0.0034569286236247,-16.727343209259885,0.0328872654138424,sideways_risk_off,-0.1285010627926892,0.1865079365079365,-0.3879167335429976,0.1369047619047619
2011-10-20,0.0142903275703928,1650.78001095,1.376500368,-0.0207168748481165,76.80000305,1611.900024,-276.799927,-1.942510877700505,-0.0209344799448685,-16.240311812767303,0.0147282616682508,sideways_risk_off,-0.1465557972050797,0.0515873015873015,-1.9407372875816025,0.3492063492063492
2011-10-21,0.0,1651.5150085500002,1.377903938,0.0143929224235808,76.86000061,1635.099976,-253.5999750000001,1.2156728217006942,0.0142903275703928,-15.948701224333684,0.2451197112534036,sideways_risk_off,-0.1342722410013976,0.9166666666666666,1.2270028472270085,0.1865079365079365
2011-10-22,0.0,1652.25000615,1.377903938,0.0,76.86000061,1635.099976,-253.5999750000001,-0.0655686986565666,0.0,-15.758513005189773,0.0739172286943805,sideways_risk_off,-0.1342722410013976,0.4206349206349206,-0.0715732961636147,0.1884920634920635
2011-10-23,0.0099800159683051,1651.20500495,1.377903938,0.0,76.86000061,1635.099976,-253.5999750000001,-0.0655686986565666,0.0,-15.605947504199255,0.0701971738551408,sideways_risk_off,-0.1342722410013976,0.4206349206349206,-0.0715732961636147,0.1904761904761904
2011-10-24,0.0287089492888424,1653.0450074,1.384773016,0.0100299824113019,76.20999908,1651.5,-237.19995100000008,0.8258652960806458,0.0099800159683051,-15.187739014059474,0.0668407995815887,sideways_risk_off,-0.1255890068056659,0.873015873015873,0.8299607929193502,0.6507936507936508
2011-10-25,0.0134998838889142,1656.01000375,1.392234087,0.0291250233121405,76.13200378,1699.599976,-189.0999750000001,2.465912548128882,0.0287089492888424,-13.822930870912502,-1.3749560013528628,sideways_risk_off,-0.1001217662444891,0.992063492063492,2.5116234103387023,0.6904761904761905
2011-10-26,0.0138354663728459,1659.5500001,1.3904531,0.0135914187609991,76.10900116,1722.699951,-166.0,1.1127071045775725,0.0134998838889142,-11.53630603681277,0.0928860986704504,sideways_risk_off,-0.0878911443356097,0.9007936507936508,1.1215744075056364,0.4484126984126984
2011-10-27,-0.0002862950656724,1665.1599976499997,1.387694001,0.0139316193664882,76.18399811,1746.699951,-142.0,1.137784776552636,0.0138354663728459,-8.382573453734114,0.57624813769212,sideways_neutral,-0.0751839909376902,0.9047619047619048,1.147127343816424,0.7420634920634921
2011-10-28,0.0,1670.7449952,1.41739428,-0.0002862540871508,75.93000031,1746.199951,-142.5,-0.1054421630429756,-0.0002862950656724,-4.839550033020956,-0.7908120465583833,sideways_neutral,-0.0754487233001468,0.2658730158730158,-0.1117436363606153,0.4801587301587302
2011-10-29,0.0,1676.32999275,1.41739428,0.0,75.93000031,1746.199951,-142.5,-0.0802174885292763,0.0,-1.2272274859121013,-0.1971734328495643,sideways_neutral,-0.0754487233001468,0.4246031746031746,-0.0863780810561052,0.4781746031746032
2011-10-30,-0.0126788239589273,1680.1599915,1.41739428,0.0,75.93000031,1746.199951,-142.5,-0.0802174885292763,0.0,2.241963593757937,-0.189003717893901,bull_neutral,-0.0754487233001468,0.4246031746031746,-0.0863780810561052,0.4761904761904761
2011-10-31,-0.0076851514646538,1683.3849914999998,1.414007187,-0.0125987862887072,75.73999786,1724.199951,-164.5,-1.189515880109978,-0.0126788239589273,5.08347487406191,-1.4277948170420005,bull_risk_off,-0.0870969472482398,0.0873015873015873,-1.1949426755098411,0.2738095238095238
2011-11-01,0.0102916576915481,1684.86998905,1.386001468,-0.0076556961925119,78.30799866,1711.0,-177.69995100000006,-0.7449252880346485,-0.0076851514646538,7.160428123262332,-0.2592594518309699,bull_risk_off,-0.0940858556733239,0.1269841269841269,-0.7522685059029575,0.5734126984126984
2011-11-02,0.0203276494662959,1687.93998415,1.365597844,0.0103447989479836,78.30599976,1728.699951,-160.0,0.8336376721707693,0.0102916576915481,8.915366205720076,-1.06863767031622,bull_risk_off,-0.0847143559861298,0.8650793650793651,0.8373567219029298,0.6428571428571429
2011-11-03,-0.0050574916722816,1692.0599792500002,1.369000435,0.0205356632187467,78.13899994,1764.199951,-124.5,1.6985055125751276,0.0203276494662959,10.922536509359531,-0.1259861801206646,bull_risk_off,-0.0659183582517073,0.9603174603174603,1.7204088085537157,0.6309523809523809
2011-11-04,0.0,1695.7349792500002,1.38299191,-0.0050447240943155,78.0530014,1755.300049,-133.3999020000001,-0.5177621481447979,-0.0050574916722816,12.815694490108765,-1.090520427507239,bull_risk_off,-0.0706305424158927,0.1587301587301587,-0.5252523108165982,0.2321428571428571
2011-11-05,0.0,1699.40997925,1.38299191,0.0,78.0530014,1755.300049,-133.3999020000001,-0.0762104214600946,0.0,14.508939725918594,-0.5754424955326937,bull_risk_off,-0.0706305424158927,0.4305555555555556,-0.0823809009716327,0.2341269841269841
2011-11-06,0.0197434205491858,1703.3999817,1.38299191,0.0,78.0530014,1755.300049,-133.3999020000001,-0.0762104214600946,0.0,15.955052004445545,-0.5386498204146023,bull_risk_off,-0.0706305424158927,0.4305555555555556,-0.0823809009716327,0.2361111111111111
2011-11-07,0.0045141631176261,1710.3299866000002,1.378929973,0.0199396109058047,78.12999725,1790.300049,-98.39990200000013,1.6320657969528063,0.0197434205491858,17.69249830539222,-0.4012106314006658,bull_neutral,-0.0520992770439269,0.9523809523809524,1.6522120439841437,0.1984126984126984
2011-11-08,-0.0041790938707907,1717.9499878,1.376007915,0.0045243673006234,78.07700348,1798.400024,-90.29992700000004,0.314073198468342,0.0045141631176261,19.61037290933208,0.1826303709780908,bull_neutral,-0.047810626008747,0.7182539682539683,0.3109125366704012,0.1091269841269841
2011-11-09,-0.0180296728906061,1726.8999878,1.382647872,-0.0041703736098259,77.70800018,1790.900024,-97.79992700000004,-0.4398906301786094,-0.0041790938707907,21.376444195945872,-0.5017183727653777,bull_risk_off,-0.051781611445597,0.1865079365079365,-0.4472822960093086,0.0436507936507936
2011-11-10,0.016129368284992,1733.0899902,1.352667451,-0.0178681107661875,77.75800323,1758.900024,-129.79992700000005,-1.6420360785269286,-0.0180296728906061,22.395525178165936,-0.2912644911960592,bull_risk_off,-0.0687244826428229,0.0634920634920634,-1.6426382088806244,0.125
2011-11-11,0.0,1740.7099914000005,1.361007214,0.0162601487348663,77.65200043,1787.5,-101.19995100000006,1.321201464444098,0.016129368284992,23.298237181519923,-0.3102478129155451,bull_neutral,-0.0535818042174556,0.9246031746031746,1.333925356430405,0.1884920634920635
2011-11-12,0.0,1748.3299926,1.361007214,0.0,77.65200043,1787.5,-101.19995100000006,-0.077204809371564,0.0,24.02758831320019,-0.3007652947491538,bull_neutral,-0.0535818042174556,0.4345238095238095,-0.0834106948959478,0.1904761904761904
2011-11-13,-0.0054413231984331,1755.1299926,1.361007214,0.0,77.65200043,1787.5,-101.19995100000006,-0.077204809371564,0.0,24.555282683508104,-0.2920892972022651,bull_neutral,-0.0535818042174556,0.4345238095238095,-0.0834106948959478,0.1924603174603174
2011-11-14,0.0021912648183701,1759.03999625,1.378701806,-0.005426546013986,77.15599823,1777.800049,-110.89990200000013,-0.5454346543957225,-0.0054413231984331,24.71819638241319,0.0259078114166107,bull_risk_off,-0.0587175861053432,0.1587301587301587,-0.5528627745051337,0.1765873015873016
2011-11-15,-0.0044437716214388,1761.98999625,1.362416387,0.0021936673936946,77.07900238,1781.699951,-107.0,0.1135877964533065,0.0021912648183701,24.649815307317088,0.5833206749989357,bull_risk_off,-0.0566527255657243,0.6388888888888888,0.108619469977299,0.1349206349206349
2011-11-16,-0.0309161320981801,1763.34500115,1.350712538,-0.0044339126773653,77.05999756,1773.800049,-114.89990200000013,-0.4594014917259635,-0.0044437716214388,24.25782756001484,0.1971634080943424,bull_risk_off,-0.0608354450049964,0.1785714285714285,-0.4667974870711039,0.3174603174603174
2011-11-17,0.0028450604181356,1762.0250060500002,1.344104052,-0.0304431156321385,77.06099701,1719.800049,-168.8999020000001,-2.713261710615304,-0.0309161320981801,22.76673110791776,0.4242394109205894,bull_risk_off,-0.0894265401503153,0.0158730158730158,-2.693627737716985,0.2936507936507936
2011-11-18,0.0,1760.95000605,1.345804453,0.0028491114434199,76.95800018,1724.699951,-164.0,0.1779323783061568,0.0028450604181356,20.691185442081057,0.3253999574306777,bull_risk_off,-0.086832214885783,0.6706349206349206,0.173427063431738,0.115079365079365
2011-11-19,0.0,1759.87500605,1.345804453,0.0,76.95800018,1724.699951,-164.0,-0.0657000636929979,0.0,18.31096246819597,0.1679910688028225,bull_risk_off,-0.086832214885783,0.4384920634920635,-0.0719215793894075,0.117063492063492
2011-11-20,-0.0272716883762728,1759.9000060500002,1.345804453,0.0,76.95800018,1724.699951,-164.0,-0.0657000636929979,0.0,15.822814494237598,0.1653672985755727,bull_risk_off,-0.086832214885783,0.4384920634920635,-0.0719215793894075,0.119047619047619
2011-11-21,0.0141400977462402,1758.2650085,1.352996945,-0.0269031734900304,76.83899689,1678.300049,-210.3999020000001,-2.3642500524100973,-0.0272716883762728,12.621107317741684,0.1357312887767653,bull_risk_off,-0.1113993262342177,0.0277777777777777,-2.352316715367144,0.0734126984126984
2011-11-22,-0.0038258972401231,1756.9400085000002,1.348435879,0.0142405417995672,76.90000153,1702.199951,-186.5,1.1358455542212222,0.0141400977462402,9.492536759009496,-0.1283566436451413,bull_risk_off,-0.0987451711963326,0.9007936507936508,1.1449682461386137,0.1091269841269841
2011-11-23,0.0,1753.5150084999998,1.352191925,-0.0038185878199452,76.97000122,1695.699951,-193.0,-0.3912652712023392,-0.0038258972401231,6.448472538686144,-0.3362953747697401,bull_risk_off,-0.1021866919082691,0.1984126984126984,-0.39873287337427,0.2301587301587301
2011-11-24,-0.0060333503423451,1750.5350036,1.335202575,0.0,77.27200317,1695.699951,-193.0,-0.0637701764620104,0.0,3.60225275731701,-0.0280997008454059,sideways_risk_off,-0.1021866919082691,0.4444444444444444,-0.0700149044175218,0.2281746031746031
2011-11-25,0.0,1747.0450011500002,1.333102226,-0.0060151862326733,77.16600037,1685.5,-203.19995100000008,-0.5726176798651293,-0.0060333503423451,0.8582970578318219,0.5322100440303449,sideways_risk_off,-0.1075872061586133,0.1507936507936507,-0.5801567776838872,0.1944444444444444
2011-11-26,0.0,1743.5549987,1.333102226,0.0,77.16600037,1685.5,-203.19995100000008,-0.0588926653050457,0.0,-1.6796750369845863,0.1227410250755943,sideways_risk_off,-0.1075872061586133,0.4484126984126984,-0.0651041846134439,0.1924603174603174
2011-11-27,0.0148988703202089,1738.31499625,1.333102226,0.0,77.16600037,1685.5,-203.19995100000008,-0.0588926653050457,0.0,-3.951667588777272,0.1212848917470148,sideways_risk_off,-0.1075872061586133,0.4484126984126984,-0.0651041846134439,0.1904761904761904
2011-11-28,0.0015185885428561,1733.9349974999998,1.331345201,0.015010411747256,77.66699982,1710.800049,-177.8999020000001,1.2043686169869283,0.0148988703202089,-5.525193556839965,-0.3906399463183172,sideways_risk_off,-0.0941917226745351,0.9087301587301588,1.2146972954432849,0.992063492063492
2011-11-29,0.0185613330079101,1730.0599975,1.331699729,0.0015197421823314,78.08100128,1713.400024,-175.29992700000005,0.0674661335688662,0.0015185885428561,-6.524373254023942,-0.01845570802525,sideways_neutral,-0.0928151276263785,0.6388888888888888,0.0620434819899342,0.9642857142857144
2011-11-30,-0.0058607102114406,1729.3899963,1.332409501,0.0187346653147939,77.95999908,1745.5,-143.19995100000006,1.5055391708050545,0.0185613330079101,-6.584178449143156,-0.2619163228913901,sideways_neutral,-0.0758193226638147,0.9404761904761904,1.5225771843014524,0.9523809523809524
2011-12-01,0.0067196938004064,1726.7799987499998,1.344393134,-0.0058435697507878,77.58300018,1735.300049,-153.3999020000001,-0.5594949817747852,-0.0058607102114406,-6.199794404365585,-0.7259690855137321,sideways_neutral,-0.081219836914159,0.1587301587301587,-0.5670082259723868,0.8452380952380952
2011-12-02,0.0,1724.75499875,1.346692443,0.0067423215983555,77.75,1747.0,-141.69995100000006,0.5002928753458079,0.0067196938004064,-5.356354725750801,-0.8926704232847257,sideways_neutral,-0.0750251255764448,0.7658730158730159,0.4990250797838906,0.8253968253968254
2011-12-03,0.0,1722.7299987499998,1.346692443,0.0,77.75,1747.0,-141.69995100000006,-0.0681275612500697,0.0,-4.257194155004206,-0.3816838050602759,sideways_neutral,-0.0750251255764448,0.4444444444444444,-0.0744266000430629,0.8234126984126984
2011-12-04,-0.0093741085153471,1721.1899963,1.346692443,0.0,77.75,1747.0,-141.69995100000006,-0.0681275612500697,0.0,-3.045669489980508,-0.3771219864701989,sideways_neutral,-0.0750251255764448,0.4444444444444444,-0.0744266000430629,0.8214285714285714
2011-12-05,-0.0016191104099407,1718.6399963,1.341903687,-0.0093303085289067,78.08000183,1730.699951,-158.0,-0.8584937933893065,-0.0093741085153471,-2.080343377388394,-0.1863069688845716,bull_neutral,-0.0836554265363032,0.1111111111111111,-0.8653873356054983,0.7698412698412699
2011-12-06,0.0074954224418763,1716.3449950500003,1.338670135,-0.001617800357816,77.81199646,1727.900024,-160.79992700000005,-0.2035813505651779,-0.0016191104099407,-1.3598634143824415,-0.6480985313996067,bull_neutral,-0.0851378891151355,0.2579365079365079,-0.2105126041604234,0.7559523809523809
2011-12-07,-0.0180258014001894,1717.3999938000002,1.341201782,0.0075235834362139,77.75,1740.900024,-147.79992700000005,0.5657968654361549,0.0074954224418763,-0.6201102134755128,-0.323272061794368,bull_neutral,-0.0782548476912625,0.7817460317460317,0.5653413335279793,0.6408730158730159
2011-12-08,0.0017530536331442,1716.6549987000003,1.340374708,-0.0178643084446301,77.67299652,1709.800049,-178.8999020000001,-1.5749006466058173,-0.0180258014001894,-0.4018245863226977,-0.4173242675743438,bull_neutral,-0.0947211873994484,0.0714285714285714,-1.5757804818447756,0.8134920634920635
2011-12-09,0.0,1716.0600036,1.334543347,0.0017545911299714,77.68000031,1712.800049,-175.8999020000001,0.0869218871238899,0.0017530536331442,-0.4730485377922557,-0.0747741244992736,bull_neutral,-0.0931327932247084,0.6388888888888888,0.0815840177354194,0.7420634920634921
2011-12-10,0.0,1715.4650085,1.334543347,0.0,77.68000031,1712.800049,-175.8999020000001,-0.0607768437268087,0.0,-0.7209196338761703,-0.3254083789226409,bull_neutral,-0.0931327932247084,0.4444444444444444,-0.0670547425512803,0.7440476190476191
2011-12-11,-0.028784988860847,1717.1900085000002,1.334543347,0.0,77.68000031,1712.800049,-175.8999020000001,-0.0607768437268087,0.0,-1.0648728038635844,-0.3219935375534457,bull_neutral,-0.0931327932247084,0.4444444444444444,-0.0670547425512803,0.746031746031746
2011-12-12,-0.0025871239918766,1715.2900085,1.337166548,-0.0283746477169792,77.61199951,1664.199951,-224.5,-2.445761549556566,-0.028784988860847,-2.2239768812239658,-0.4369952934733169,sideways_neutral,-0.1188648307430384,0.0238095238095238,-2.431179870604858,0.8174603174603174
2011-12-13,-0.0466146737213936,1713.5000121499995,1.317106605,-0.0025837802707638,77.93900299,1659.900024,-228.79992700000005,-0.2601853414626133,-0.0025871239918766,-3.896773534919433,-0.6344797402399179,sideways_neutral,-0.1211414904092408,0.238095238095238,-0.2673685201741097,0.5992063492063492
2011-12-14,-0.0061414438010819,1707.9300170499998,1.301913738,-0.0455448966244488,77.96099854,1584.300049,-304.3999020000001,-3.80226562878826,-0.0466146737213936,-7.001123891001782,-0.0050690711099946,sideways_neutral,-0.161169010376069,0.0119047619047619,-3.746133564254955,0.8214285714285714
2011-12-15,0.0132485694814871,1702.3850158500002,1.298802495,-0.0061226236823779,78.10800171,1574.599976,-314.0999750000001,-0.5217519244499377,-0.0061414438010819,-10.978811220475563,-0.0894722639427356,sideways_neutral,-0.166304856858653,0.1587301587301587,-0.5297974859594332,0.753968253968254
2011-12-16,0.0,1697.89001465,1.302965522,0.0133367206402141,77.83999634,1595.599976,-293.0999750000001,1.0459139022697572,0.0132485694814871,-14.935306636295264,-0.7330303844123391,sideways_neutral,-0.1551860976354735,0.876984126984127,1.0537258036201969,0.2777777777777778
2011-12-17,0.0,1693.39501345,1.302965522,0.0,77.83999634,1595.599976,-293.0999750000001,-0.025571158688018,0.0,-18.63707275877024,-0.3702519875124916,sideways_neutral,-0.1551860976354735,0.4603174603174603,-0.0319129514877285,0.2797619047619047
2011-12-18,-0.0007523210386184,1687.6350098000005,1.302965522,0.0,77.83999634,1595.599976,-293.0999750000001,-0.025571158688018,0.0,-21.942649139375103,-0.3661689901197453,sideways_neutral,-0.1551860976354735,0.4603174603174603,-0.0319129514877285,0.2817460317460317
2011-12-19,0.0132088848828262,1681.6850098,1.303695917,-0.0007520381160998,77.80999756,1594.400024,-294.299927,-0.0875044483810138,-0.0007523210386184,-24.79575048657241,-0.8817420627944395,sideways_neutral,-0.1558214298910626,0.2857142857142857,-0.0942262445063564,0.3869047619047619
2011-12-20,-0.002292767541949,1675.1900086,1.300779223,0.0132965075770721,78.01000214,1615.599976,-273.0999750000001,1.0336679537478883,0.0132088848828262,-26.82093757813629,-0.232768340224185,sideways_neutral,-0.1445968031372073,0.873015873015873,1.041348995769399,0.5357142857142857
