Date,oof_prediction,pred_z,abs_pred_z,y_next_log_return,target_up,target_correct
2019-09-26,-0.000446747730146,-1.131555018412491,1.131555018412491,-0.0055877375926774,0,1
2019-09-27,-0.0002218145713328,-0.8159359994693677,0.8159359994693677,0.0,0,0
2019-09-28,-0.0004617999228145,-1.1567340754820412,1.1567340754820412,0.0,0,0
2019-09-29,-0.0004617999228145,-1.159551707507889,1.159551707507889,-0.0225320014065336,0,1
2019-09-30,-0.0001737562273405,-0.7519991230788148,0.7519991230788148,0.0110596162539027,1,0
2019-10-01,-0.0005530871408653,-1.298719560267748,1.298719560267748,0.0127390257774297,1,0
2019-10-02,-0.0005655507426109,-1.318647502285156,1.318647502285156,0.0040557058675451,1,0
2019-10-03,-0.000452686870625,-1.1746863521258715,1.1746863521258715,-0.0005973683659564,0,1
2019-10-04,-0.0004258499929763,-1.1423863565080001,1.1423863565080001,0.0,0,0
2019-10-05,-0.0004092340415165,-1.127013917327495,1.127013917327495,0.0,0,0
2019-10-06,-0.0004092340415165,-1.129441095212062,1.129441095212062,-0.0056593248535336,0,1
2019-10-07,-0.0002423169520719,-0.8878888676765307,0.8878888676765307,-0.000333900979002,0,1
2019-10-08,-0.0004411794740918,-1.2037596021952806,1.2037596021952806,0.005926847980091,1,0
2019-10-09,-0.0009459659157031,-1.9584824983435107,1.9584824983435107,-0.0075310608909725,0,1
2019-10-10,-0.0002821025107543,-0.9547428202121968,0.9547428202121968,-0.0081277344154716,0,1
2019-10-11,-0.0001258295441132,-0.7169662894664343,0.7169662894664343,0.0,0,0
2019-10-12,0.0009334747744252,0.8466808722671946,0.8466808722671946,0.0,0,0
2019-10-13,-0.0002127606722686,-0.8525502074398883,0.8525502074398883,0.0060516593352944,1,0
2019-10-14,-0.0003722303051979,-1.082198715869318,1.082198715869318,-0.0094972426689817,0,1
2019-10-15,0.0012192730193669,1.2778857489064366,1.2778857489064366,0.0070138027505626,1,1
2019-10-16,0.0007986655476214,0.6495834475157708,0.6495834475157708,0.0028856503796054,1,1
2019-10-17,0.0009857297782829,0.9312553910011907,0.9312553910011907,-0.0027512837351642,0,0
2019-10-18,-0.0003146380192658,-1.0010776058896298,1.0010776058896298,0.0,0,0
2019-10-19,-0.0001848209808815,-0.8006599740731153,0.8006599740731153,0.0,0,0
2019-10-20,-0.0001707622607739,-0.7733420210472709,0.7733420210472709,-0.0039048908763662,0,1
2019-10-21,-0.0002990123285577,-0.9577597536723129,0.9577597536723129,-0.0004723680165459,0,1
2019-10-22,-0.0002354489977891,-0.8611073315543143,0.8611073315543143,0.0055189755571909,1,0
2019-10-23,-0.0003442906138107,-1.016763834346626,1.016763834346626,0.0060225020465347,1,0
2019-10-24,0.0008197411872795,0.7142541943492099,0.7142541943492099,0.0004001974407719,1,1
2019-10-25,0.000895504344874,0.8299390425331207,0.8299390425331207,0.0,0,0
2019-10-26,0.0011556292154602,1.2115888518840106,1.2115888518840106,0.0,0,0
2019-10-27,0.0010881018351067,1.1086220204447041,1.1086220204447041,-0.0063555992495589,0,0
2019-10-28,0.0009960528213602,0.9705572628763327,0.9705572628763327,-0.0020154524793497,0,0
2019-10-29,0.0008132195441956,0.6996150269556319,0.6996150269556319,0.0041607677648432,1,1
2019-10-30,0.0007808253085628,0.6493099159996766,0.6493099159996766,0.0121149542409383,1,1
2019-10-31,-0.0002637520814376,-0.892768765215909,0.892768765215909,-0.0022521198980352,0,1
2019-11-01,0.0001610798420704,-0.2626110380951537,0.2626110380951537,0.0,0,0
2019-11-02,0.0002452681567404,-0.13547771803024916,0.13547771803024916,0.0,0,0
2019-11-03,0.0002452681567404,-0.13229569088835186,0.13229569088835186,0.0,0,0
2019-11-04,0.0002208166758497,-0.1696247781746407,0.1696247781746407,-0.0182017542183927,0,0
2019-11-05,0.0003229512010853,-0.017575430822434974,0.017575430822434974,0.0063277908886255,1,1
2019-11-06,-0.0001933629591509,-0.7775401675719986,0.7775401675719986,-0.0176013214909659,0,1
2019-11-07,-0.0004731771694318,-1.185664165440038,1.185664165440038,-0.0019825007347753,0,1
2019-11-08,0.001017166087251,1.030242019067764,1.030242019067764,0.0,0,0
2019-11-09,0.0010740431149992,1.1062921009295048,1.1062921009295048,0.0,0,0
2019-11-10,0.0011415704953526,1.2042730545732485,1.2042730545732485,-0.0039769998267148,0,0
2019-11-11,0.0011564810057825,1.2233758760396862,1.2233758760396862,-0.0023387161767737,0,0
2019-11-12,0.0010566551655881,1.0791785351213297,1.0791785351213297,0.0065893403637315,1,1
2019-11-13,0.0007986655476214,0.6976137129732243,0.6976137129732243,0.006886066412429,1,1
2019-11-14,0.0007986655476214,0.6925654106205961,0.6925654106205961,-0.0030621641769738,0,0
2019-11-15,0.0007841907520867,0.6662340014690652,0.6662340014690652,0.0,0,0
2019-11-16,0.0011450587058492,1.1944047643061757,1.1944047643061757,0.0,0,0
2019-11-17,0.0011450587058492,1.184677290682642,1.184677290682642,0.002450464033747,1,1
2019-11-18,0.000985858709562,0.9401465069936662,0.9401465069936662,0.0016303413301408,1,1
2019-11-19,0.0009648933634111,0.9023027759862434,0.9023027759862434,0.0,0,0
2019-11-20,0.001166024052,1.191594548786499,1.191594548786499,-0.0069473599913893,0,0
2019-11-21,0.0011673930135995,1.1904495725983002,1.1904495725983002,0.0,0,0
2019-11-22,0.001076515081621,1.0592487512952884,1.0592487512952884,0.0,0,0
2019-11-23,0.0011450587058492,1.1590021201601646,1.1590021201601646,0.0,0,0
2019-11-24,0.0011450587058492,1.1626814439068214,1.1626814439068214,-0.0044525196735016,0,0
2019-11-25,0.0011736782077524,1.2086900752335035,1.2086900752335035,0.0021945372766853,1,1
2019-11-26,0.0009686262931644,0.9077175051735549,0.9077175051735549,-0.0043938178882339,0,0
2019-11-27,0.0011499386330887,1.169474855797334,1.169474855797334,0.0,0,0
2019-11-28,0.0011418850095591,1.148140543274905,1.148140543274905,0.0083590428487804,1,1
2019-11-29,0.0005587523314352,0.28244529239608884,0.28244529239608884,0.0,0,0
2019-11-30,0.0010842233693407,1.0610966443904966,1.0610966443904966,0.0,0,0
2019-12-01,0.0010842233693407,1.0620156658775275,1.0620156658775275,-0.0022541264176311,0,0
2019-12-02,-0.0004894058785339,-1.2666484684568013,1.2666484684568013,0.0108145260756733,1,0
2019-12-03,0.0008803547712667,0.7662783663488357,0.7662783663488357,-0.0028453044530801,0,0
2019-12-04,-0.0007176276294548,-1.594362565293997,1.594362565293997,0.0019655189332364,1,0
2019-12-05,-0.0005755537410697,-1.3700655456267254,1.3700655456267254,-0.0121255218610375,0,1
2019-12-06,-4.380102255886925e-05,-0.5746131695473283,0.5746131695473283,0.0,0,0
2019-12-07,-0.0003678380546205,-1.0502975690815093,1.0502975690815093,0.0,0,0
2019-12-08,-0.000371326265117,-1.0486974848340787,1.0486974848340787,0.0001371114299613,1,0
2019-12-09,-0.000371326265117,-1.0419688524750301,1.0419688524750301,0.0022587551762739,1,0
2019-12-10,-0.0005917828725196,-1.3625318426331128,1.3625318426331128,0.0046385130916579,1,0
2019-12-11,-0.0003277623910502,-0.9646281699097539,0.9646281699097539,-0.0018392246749967,0,1
2019-12-12,-0.0018465809971091,-3.1800695282252542,3.1800695282252542,0.0060497246135726,1,0
2019-12-13,0.000762098785778,0.6460062430941186,0.6460062430941186,0.0,0,0
2019-12-14,0.0009899009829469,0.9775280948780732,0.9775280948780732,0.0,0,0
2019-12-15,0.0009899009829469,0.982555321072679,0.982555321072679,-0.0004066806840298,0,0
2019-12-16,0.0006172191307998,0.4467621680993805,0.4467621680993805,-0.0002712394939703,0,0
2019-12-17,0.001081492676866,1.1226888336573588,1.1226888336573588,-0.0013572206430383,0,0
2019-12-18,0.0008400782539679,0.7636058432651125,0.7636058432651125,0.0037955685654504,1,1
2019-12-19,-7.789165450826859e-05,-0.5672491556611555,0.5672491556611555,-0.0023705521725645,0,1
2019-12-20,-0.0001409651250934,-0.6532028861182435,0.6532028861182435,0.0,0,0
2019-12-21,-3.953909727277017e-05,-0.5017507563131633,0.5017507563131633,0.0,0,0
2019-12-22,-3.953909727277017e-05,-0.4958789656969098,0.4958789656969098,0.005275305842083,1,0
2019-12-23,-0.000528440926313,-1.2064439068720374,1.2064439068720374,0.0111350601367825,1,0
2019-12-24,-0.000251288479692,-0.7908308092139159,0.7908308092139159,0.0,0,0
2019-12-25,-0.0001020147171013,-0.5644531470397102,0.5644531470397102,0.0067810876221001,1,0
2019-12-26,-0.00053974769221,-1.2075221826161049,1.2075221826161049,0.0029770786131761,1,0
2019-12-27,0.000768400142547,0.7486848238479581,0.7486848238479581,0.0,0,0
2019-12-28,0.0006379726704781,0.5611969761840119,0.5611969761840119,0.0,0,0
2019-12-29,0.0006379726704781,0.5692440016651932,0.5692440016651932,0.0004622732233524,1,1
2019-12-30,0.0008921734194701,0.9625479663082125,0.9625479663082125,0.0032959818895556,1,1
2019-12-31,0.0005425423793708,0.4363541693428264,0.4363541693428264,0.0,0,0
2020-01-01,0.0007844508037171,0.8160353271103493,0.8160353271103493,0.0032851540714616,1,1
2020-01-02,-3.664972060690336e-05,-0.43945459766899536,0.43945459766899536,0.0160721495830591,1,0
2020-01-03,0.0004943013025078,0.38678190325325407,0.38678190325325407,0.0,0,0
2020-01-04,0.0010039538921949,1.1819767978198255,1.1819767978198255,0.0,0,0
2020-01-05,0.0010039538921949,1.192111788858962,1.192111788858962,0.0109136350195532,1,1
2020-01-06,0.0002874773137918,0.07931013093446637,0.07931013093446637,0.0035692185756018,1,1
2020-01-07,0.000438607614603,0.32611264665084144,0.32611264665084144,-0.0092037110533389,0,0
2020-01-08,0.000263248115743,0.05469972114522438,0.05469972114522438,-0.003666707042016,0,0
2020-01-09,0.0003131168183387,0.13041881463641378,0.13041881463641378,0.0037308991504393,1,1
2020-01-10,2.5799883444759677e-05,-0.3334671806947239,0.3334671806947239,0.0,0,0
2020-01-11,6.976741026656092e-05,-0.25715823390984305,0.25715823390984305,0.0,0,0
2020-01-12,6.976741026656092e-05,-0.2502640559297609,0.2502640559297609,-0.0058598164582444,0,0
2020-01-13,0.000394505654667,0.28513645992484826,0.28513645992484826,-0.0038824947869166,0,0
2020-01-14,0.0003384829029683,0.19187068228045737,0.19187068228045737,0.0062691767777705,1,1
2020-01-15,-0.0001141134896588,-0.5424618460641398,0.5424618460641398,-0.0019992757773488,0,1
2020-01-16,-0.0001168300413243,-0.541303812919447,0.541303812919447,0.0063067644821216,1,0
2020-01-17,-0.0003944203229094,-1.0030703016774982,1.0030703016774982,0.0,0,0
2020-01-18,7.11320653934902e-05,-0.21582399112279568,0.21582399112279568,0.0,0,0
2020-01-19,7.11320653934902e-05,-0.21731671296825483,0.21731671296825483,0.0,0,0
2020-01-20,7.11320653934902e-05,-0.2188115171669329,0.2188115171669329,-0.0015408483683914,0,0
2020-01-21,0.0002452364339558,0.08068591142188113,0.08068591142188113,-0.0007069929749091,0,0
2020-01-22,-2.8393852506159552e-05,-0.3838508845953587,0.3838508845953587,0.0059617003559065,1,0
2020-01-23,-0.000106565878962,-0.5108052594118265,0.5108052594118265,0.004145810766034,1,0
2020-01-24,0.0007442083670262,0.9478085668040339,0.9478085668040339,0.0,0,0
2020-01-25,0.0009898951720873,1.3802644008256246,1.3802644008256246,0.0,0,0
2020-01-26,0.0009898951720873,1.3865285131814253,1.3865285131814253,0.0036215122364759,1,1
2020-01-27,-0.0003717219780918,-0.9645962802996085,0.9645962802996085,-0.0048316038048114,0,1
2020-01-28,-0.0001755415463513,-0.6273880674814234,0.6273880674814234,0.0003823497975856,1,0
2020-01-29,-0.0002974278471362,-0.8386270112813792,0.8386270112813792,0.0086893330718143,1,0
