Date,actual_return,prediction_value,abs_prediction,pred_z,abs_pred_z,Bull_Trend,Macro_Fast,BB_PctB,Price_Over_EMA200,is_correct,win_probability
2015-05-25,-0.0143009735269482,-3.8226122197226346e-05,3.8226122197226346e-05,-2.4993880527481807,2.4993880527481807,-0.0166301452278972,0.2759228189149103,0.5481390434203068,0.9861851508893656,1,0.48157021925072846
2015-05-26,-0.0010955517266055,0.0003207589125058,0.0003207589125058,-0.8658420767368171,0.8658420767368171,-0.0167967346317951,0.282993954488471,0.3025506200933646,0.9724512799408328,0,0.4906988571748956
2015-05-27,0.0018533713577155,8.278299487365828e-05,8.278299487365828e-05,-1.9146077932288015,1.9146077932288015,-0.0169802604437513,0.4563988576608401,0.302285404531375,0.9716631363180056,1,0.4782385645594633
2015-05-28,0.0010936268834478,0.0002280951093611,0.0002280951093611,-1.25199207230312,1.25199207230312,-0.0170954205710848,0.1238762418920765,0.3292377479230653,0.9737227442878774,1,0.48951397967206106
2015-05-29,-0.0009252434121427,0.000342157521437,0.000342157521437,-0.740022656082306,0.740022656082306,-0.0171671524180474,-0.0066975100061763,0.3284506896832237,0.9750328163313426,0,0.49508022813892344
2015-06-01,0.0048689877070439,0.0003780390436339,0.0003780390436339,-0.5764966467883744,0.5764966467883744,-0.0172554372840595,1.5551455649538568,0.3080696915902668,0.9743818987919112,1,0.4705255374671095
2015-06-02,-0.0079032063486531,7.135887868177058e-05,7.135887868177058e-05,-1.9205450558821584,1.9205450558821584,-0.0171928661732248,0.6823409939928647,0.4041596970770075,0.9793410172777188,0,0.4736152388034709
2015-06-03,-0.0083064783918887,0.0005241060479863,0.0005241060479863,0.08084567073614622,0.08084567073614622,-0.0173537486104855,1.419135196786833,0.2553933623544713,0.9719059304332404,0,0.47745649811565094
2015-06-04,-0.0060613796917232,0.0004697099783107,0.0004697099783107,-0.15462200063019438,0.15462200063019438,-0.0177370565782432,0.2349463129089967,0.1135815683551793,0.9642129246644062,0,0.49110048903908454
2015-06-05,0.0046133378221888,0.0003305230089398,0.0003305230089398,-0.7609049759944055,0.7609049759944055,-0.0182668972635343,1.3203601224816,0.056490777967474,0.9587831426946026,1,0.46806449310934245
